INCIDENCECODE,LABEL,INCIDENCEDATE,GTICODE
4172100822234_0,últimas,2016-04-27 17:59:13,8.52.1503.30 K
4172100822234_1,tratada,2016-04-27 17:59:13,8.52.1503.30 K
4176126305696_1,órganos,2016-10-06 21:52:32,8.43.1510.30 L
4185982911531,vez,2016-05-09 12:45:27,8.33.1510.30 G
419046216604_0,tribunal,2016-07-12 12:43:45,8.36.1500.10 P
419046216604_1,zidane,2016-07-12 12:43:45,8.36.1500.10 P
4193806879630,órganos,2016-07-13 13:13:19,8.21.1522.10 C
4195367675183,órganos,2016-06-07 18:25:27,8.21.1522.10 C
4196067595750_1,tratada,2016-10-05 13:30:07,8.33.1507.30 J
4197635343633,volar,2016-04-02 09:27:14,8.28.1310.30 U
4199994551790,volvía,2016-05-06 16:29:12,8.27.1565.30 H
4206068743799,órganos,2016-06-30 20:42:06,8.32.1501.10 J
4209524404635_1,últimas,2016-04-27 12:27:34,8.43.1510.30 L
4209524404635_2,órganos,2016-04-27 12:27:34,8.43.1510.30 L
4213275240605_1,suicida,2016-10-07 14:05:20,8.28.1452.30 N
4221250314659,vivido,2016-09-21 10:10:10,8.33.1507.30 J
4226465363416,tratar,2016-09-19 17:08:02,8.52.1503.30 K
4231009066829,vuelve,2016-10-04 21:43:25,8.28.1603.50 H
4231024538078,última,2016-03-18 11:14:23,8.28.1318.30 M
4233198027896,ver,2016-09-30 22:16:23,8.34.1527.30 I
4239037056717_0,ver,2016-10-07 18:05:59,8.38.1502.30 H
4239037056717_1,órganos,2016-10-07 18:05:59,8.38.1502.30 H
4239037056717_2,últimas,2016-10-07 18:05:59,8.38.1502.30 H
4239904513874,volvía,2016-04-20 11:04:34,8.21.1521.10 C
4244651980343,órganos,2016-09-27 20:59:40,8.49.1500.10 F
4244849849439,tribunal,2016-06-17 14:17:27,8.43.1406.10 G
4246231226200,variarán,2016-07-12 13:57:39,8.24.1407.30 Q
4249429987119,toro,2016-08-22 20:33:12,M0055MCX0000
4251146972011,órganos,2016-05-12 14:28:22,8.22.1500.30 G
4251981976838,vivido,2016-07-14 11:24:36,8.28.1520.10 K
4259757010703,viernes,2016-04-12 21:03:28,8.31.1406.30 H
4269814104853_0,vera,2016-09-09 21:43:37,8.36.1500.10 P
4269814104853_1,últimas,2016-09-09 21:43:37,8.36.1500.10 P
4269814104853_2,xunta,2016-09-09 21:43:37,8.36.1500.10 P
4269814104853_3,órganos,2016-09-09 21:43:37,8.36.1500.10 P
4271315921629_0,volvía,2016-08-08 07:53:35,8.28.1318.30 M
4271315921629_1,últimas,2016-08-08 07:53:35,8.28.1318.30 M
4272691874838_1,últimas,2016-06-07 14:13:43,8.21.1512.20 F
4272691874838_2,volara,2016-06-07 14:13:43,8.21.1512.20 F
4272691874838_3,ángel,2016-06-07 14:13:43,8.21.1512.20 F
4280469229659_1,sucedido,2016-05-11 22:10:30,8.30.1502.10 I
4280469229659_2,recordaba,2016-05-11 22:10:30,8.30.1502.10 I
4291262665672_1,vivido,2016-08-12 13:01:33,M0048MCX0056
4294395527456_0,técnicas,2016-09-22 19:08:18,8.33.1501.30 H
4294395527456_1,tratada,2016-09-22 19:08:18,8.33.1501.30 H
4299514314618,órganos,2016-10-04 22:04:43,8.47.1503.30 D
430310011028_1,ética,2016-06-20 20:45:53,8.30.1505.10 E
4304892310154_0,última,2016-03-01 21:20:13,8.28.1313.30 N
4304892310154_1,última,2016-03-01 21:20:13,8.28.1313.30 N
4308235938647,vez,2016-04-22 19:08:03,8.28.1311.30 V
4309673626040,última,2016-03-02 08:05:04,8.28.1318.30 M
4311820663477,órganos,2016-09-02 17:58:34,8.32.1506.10 H
4314596682757,última,2016-05-24 15:52:45,8.28.1318.30 M
4314851743368,ver,2016-04-22 19:02:13,8.29.1508.10 O
4316914041749,zona,2016-03-17 12:41:49,8.42.1401.10 K
4321925578360,últimas,2016-06-24 16:34:05,8.32.1546.30 H
4323856186516,volara,2016-10-10 20:46:26,8.28.1508.10 H
4324161158098_1,últimas,2016-07-29 12:57:07,8.47.1503.30 D
4327709920202_0,últimas,2016-09-09 16:19:39,M0054MCX0014
4327709920202_1,viene,2016-09-09 16:19:39,M0054MCX0014
4327709920202_2,áfrica,2016-09-09 16:19:39,M0054MCX0014
4327709920202_3,órganos,2016-09-09 16:19:39,M0054MCX0014
4333793485372,última,2016-07-20 17:43:17,8.28.1318.30 M
4334981604883_1,órganos,2016-10-07 13:21:21,8.43.1511.30 J
4337505294638_0,término,2016-06-24 12:11:48,8.34.1507.30 I
4337505294638_1,victoria,2016-06-24 12:11:48,8.34.1507.30 I
4342362169045,viernes,2016-04-25 11:02:10,8.28.1313.30 N
4345719718904,últimas,2016-05-24 11:29:15,8.30.1503.10 F
4345936888751,situará,2016-05-24 15:39:43,8.43.1510.30 L
4349605879064_1,sufrir,2016-08-10 10:19:02,M0052MCX0022
4350969779315,vivido,2016-09-05 11:02:11,8.32.1506.10 H
4352650554312,tuvo,2016-09-28 11:34:26,8.29.1503.10 I
4354914255552_1,volar,2016-06-07 22:01:48,M0048MCX0025
4359732132540_1,vivieron,2016-04-22 22:08:08,M0046MCX0010
4364811007810,prolonga,2016-06-30 14:12:31,8.32.1546.30 H
4364937651595_0,técnicas,2016-09-22 20:53:06,8.33.1501.30 H
4364937651595_1,tratada,2016-09-22 20:53:06,8.33.1501.30 H
43656177177_1,órganos,2016-04-20 09:38:12,8.43.1512.30 G
4372219980572,órganos,2016-09-13 14:18:52,8.28.1505.20 K
4377261065363,órganos,2016-07-09 10:24:14,8.52.1508.30 D
4380748852587,vivieron,2016-08-18 08:01:08,M0048MCX0035
4386051919481,órganos,2016-08-12 12:43:03,8.36.1500.10 P
4386621330604,terminó,2016-10-07 08:43:15,8.23.1503.30 J
4392444029152,últimas,2016-09-26 19:01:55,M0053MCX0021
4394608142547,últimas,2016-09-22 12:36:12,M0046MCX0090
4396164708929,viernes,2016-07-11 17:03:00,8.35.1506.30 H
4398866124034_1,sufrió,2016-05-05 10:35:33,M0046MCX0031
4400455849193,últimas,2016-04-20 15:02:48,8.28.1300.10 L
4403334366020_0,vivido,2016-09-02 09:00:35,M0051MCX0033
4403334366020_1,últimas,2016-09-02 09:00:35,M0051MCX0033
4412079018959,últimas,2016-05-24 12:58:46,M0048MCX0019
4412269908454,volvía,2016-10-10 21:48:10,8.36.1500.10 Q
4417113311561_0,tuvo,2016-05-17 20:36:00,8.26.1502.10 E
4417113311561_1,órganos,2016-05-17 20:36:00,8.26.1502.10 E
4417113311561_2,tratada,2016-05-17 20:36:00,8.26.1502.10 E
442024987291,órganos,2016-07-14 18:07:39,8.52.1508.30 D
4421176201712,volara,2016-07-05 16:34:55,8.52.1509.10 D
4423086671223_0,zabala,2016-03-01 13:00:54,8.28.1300.10 L
4423086671223_1,zidane,2016-03-01 13:00:54,8.28.1300.10 L
4424593842416,vivir,2016-09-28 16:33:38,8.28.1300.10 L
4424859724910,últimas,2016-06-15 11:16:33,8.28.1518.10 I
4427559861037_1,surgen,2016-05-10 09:49:13,M0047MCX0008
4427559861037_2,reacciones,2016-05-10 09:49:13,M0047MCX0008
4430582745375,órganos,2016-04-08 13:15:14,8.30.1502.10 I
4435875920420,ver,2016-09-09 13:06:53,8.30.1502.10 J
4446318665680_1,volara,2016-07-21 18:17:22,8.36.1501.10 N
4455095880301,últimas,2016-09-01 21:46:38,8.32.1506.10 H
4457252128782,tratada,2016-10-04 13:16:06,M0055MCX0014
4463857283890_1,tuvo,2016-04-21 22:10:55,8.43.1500.30 M
446438805756_1,surgen,2016-05-06 20:34:24,M0047MCX0008
446438805756_2,reacciones,2016-05-06 20:34:24,M0047MCX0008
4465640408726_0,órganos,2016-05-03 18:27:44,8.36.1500.10 O
4465640408726_1,salido,2016-05-03 18:27:44,8.36.1500.10 O
4468232094442,última,2016-08-07 12:21:31,8.28.1318.30 M
4468322535557,viernes,2016-04-21 14:28:40,8.28.1309.20 O
4471326354550_0,traumatizó,2016-08-29 21:50:14,8.25.1500.30 N
4471326354550_1,últimas,2016-08-29 21:50:14,8.25.1500.30 N
4471326354550_2,últimas,2016-08-29 21:50:14,8.25.1500.30 N
4471326354550_3,últimas,2016-08-29 21:50:14,8.25.1500.30 N
4488324682400_1,últimas,2016-08-11 14:34:18,M0048MCX0035
4496942010493_1,órganos,2016-06-21 21:05:27,8.35.1505.30 J
4502841733793,vivir,2016-09-28 16:13:05,8.28.1300.10 L
4503755644109,zona,2016-08-16 18:07:26,8.73.1612.50 D
4506432887694_0,vivió,2016-06-20 19:17:03,8.30.1505.10 E
4506432887694_1,ética,2016-06-20 19:17:03,8.30.1505.10 E
4507271349387,salido,2016-07-08 13:38:09,8.21.1600.30 E
4507816161694_1,vivido,2016-06-20 18:43:01,8.21.1510.10 G
4507816161694_2,ángel,2016-06-20 18:43:01,8.21.1510.10 G
4508238930694,órganos,2016-09-02 12:27:20,8.47.1503.30 D
451979563312,órganos,2016-05-05 18:29:30,8.28.1515.10 M
4520506469747,últimas,2016-07-20 11:04:55,8.30.1502.10 J
4522222734412_1,vacía,2016-07-09 10:28:51,8.43.1570.30 J
4522222734412_2,vivido,2016-07-09 10:28:51,8.43.1570.30 J
4523804891718_1,últimas,2016-05-24 13:06:14,8.30.1503.10 F
4523804891718_2,ángel,2016-05-24 13:06:14,8.30.1503.10 F
4525896759778,tuvo,2016-09-26 12:23:57,8.27.1565.30 H
45329670080,volara,2016-05-12 21:46:17,8.43.1572.30 J
4538024476928_1,órganos,2016-09-26 07:50:20,8.42.1401.10 K
4541832377211,volvía,2016-07-19 19:40:15,8.52.1504.10 F
4545921391268_0,vecino,2016-09-09 14:21:28,8.27.1555.30 E
4545921391268_1,utilizándose,2016-09-09 14:21:28,8.27.1555.30 E
4545921391268_2,órganos,2016-09-09 14:21:28,8.27.1555.30 E
4545921391268_3,órganos,2016-09-09 14:21:28,8.27.1555.30 E
4549207747523,viernes,2016-06-26 13:18:11,8.28.1318.30 M
4550556049424,volara,2016-05-06 17:41:38,M0047MCX0003
4553476375959_1,xunta,2016-09-27 13:52:16,8.32.1546.30 H
4553476375959_2,teníamos,2016-09-27 13:52:16,8.32.1546.30 H
455591622752,tenía,2016-10-06 13:14:47,8.47.1503.30 D
4557866146794,vida,2016-09-02 13:26:34,8.52.1507.30 K
4558642131545,top,2016-07-01 16:13:31,M0050MCX0027
4564316716276_1,volar,2016-08-25 13:58:24,8.21.1515.30 M
4564923767303_1,pérdida,2016-04-26 10:38:21,8.33.1502.30 O
4567336047524,zarzalejos,2016-07-13 18:12:10,8.34.1405.10 G
4573232078659,últimas,2016-06-14 18:34:05,8.25.1500.30 N
4573491259090,ver,2016-08-17 14:23:31,8.24.1600.50 M
4574413566051_1,xunta,2016-09-20 13:03:26,8.26.1600.30 I
4574413566051_2,últimas,2016-09-20 13:03:26,8.26.1600.30 I
4574413566051_3,seguidas,2016-09-20 13:03:26,8.26.1600.30 I
4577490361635,volvía,2016-09-06 21:58:39,8.25.1615.30 G
4579333298194,volvía,2016-07-07 12:22:35,8.34.1509.30 J
4581655755951,órganos,2016-03-30 13:52:15,8.27.1401.30 D
4583410598750_0,órganos,2016-09-20 17:44:45,8.35.1505.30 J
4583410598750_1,reacciones,2016-09-20 17:44:45,8.35.1505.30 J
4583410598750_2,últimas,2016-09-20 17:44:45,8.35.1505.30 J
4586402371084_1,tratada,2016-10-03 08:30:06,8.43.1542.30 N
4587059758756,termina,2016-06-01 12:08:52,8.27.1501.30 J
4587883977109,volara,2016-07-08 21:01:38,8.32.1536.30 H
4594443279350,volvía,2016-05-23 19:05:36,8.52.1506.30 E
4596846268956_1,volara,2016-04-08 17:57:12,8.30.1503.10 F
4604906113622,vivido,2016-08-25 17:07:20,8.43.1510.30 L
4610756235196_1,xunta,2016-09-12 10:07:04,8.36.1500.10 P
4610756235196_2,órganos,2016-09-12 10:07:04,8.36.1500.10 P
4611432790207_0,órganos,2016-07-28 17:58:02,M0052MCX0019
4611432790207_1,órganos,2016-07-28 17:58:02,M0052MCX0019
4611432790207_2,ética,2016-07-28 17:58:02,M0052MCX0019
4614192416927_1,viven,2016-09-20 13:16:06,8.47.1503.30 D
462315505506,traduzco,2016-04-02 07:57:31,8.28.1300.10 L
4624142559863,volara,2016-07-01 09:57:52,8.49.1500.10 F
4634807353672,superado,2016-08-11 13:05:24,8.22.1500.30 G
4638304044615,tratada,2016-06-02 20:54:48,8.30.1505.10 E
464059168423,volvía,2016-08-05 12:54:39,8.43.1520.30 J
4644471919168,volvía,2016-06-20 20:12:50,8.33.1508.30 F
4647254280315,volara,2016-08-11 13:57:59,8.29.1510.30 B
4650721091139_1,viven,2016-06-22 12:49:24,8.47.1503.30 D
4651347160089_1,xunta,2016-09-09 12:52:02,8.99.1501.30 I
4666998538968_1,últimas,2016-04-27 10:38:53,8.34.1524.30 K
4667901822233,zona,2016-04-12 12:16:02,8.24.1403.30 K
4675378906339,proporcional,2016-06-07 18:36:02,8.21.1522.10 C
4675703232686_0,vio,2016-05-13 14:17:33,8.28.1505.20 J
4675703232686_1,últimas,2016-05-13 14:17:33,8.28.1505.20 J
4691994753170,tuvo,2016-07-25 16:30:12,8.52.1503.30 K
4698627007413_1,órganos,2016-07-15 13:16:05,8.43.1510.30 L
4698627007413_2,órganos,2016-07-15 13:16:05,8.43.1510.30 L
4698627007413_3,utilicen,2016-07-15 13:16:05,8.43.1510.30 L
4702410722828,único,2016-06-13 20:42:47,8.23.1502.30 H
4704739019538_0,órganos,2016-05-09 13:53:36,8.33.1510.30 G
4704739019538_1,volar,2016-05-09 13:53:36,8.33.1510.30 G
4704739019538_2,traumatizó,2016-05-09 13:53:36,8.33.1510.30 G
4704739019538_3,últimas,2016-05-09 13:53:36,8.33.1510.30 G
4705572449167_1,protagonizadas,2016-08-23 19:03:20,8.28.1508.10 H
4717743445025_1,xunta,2016-08-23 10:14:07,M0054MCX0020
4717743445025_2,últimas,2016-08-23 10:14:07,M0054MCX0020
472750351016,últimas,2016-05-05 08:15:14,8.28.1300.10 L
4727524173867,vivió,2016-06-22 21:17:23,8.52.1503.30 K
4728394254813,tienen,2016-07-01 13:35:30,8.43.1542.30 M
4733751965219,técnicas,2016-09-26 14:06:09,8.27.1565.30 H
473388550058,tratada,2016-07-29 14:07:52,8.28.1522.10 B
4735449014003_1,visto,2016-05-09 21:36:52,8.23.1500.30 I
4735449014003_2,pérdida,2016-05-09 21:36:52,8.23.1500.30 I
4735633156213,vivido,2016-05-06 21:50:37,8.25.1500.30 N
4736268658580,volara,2016-05-06 21:19:26,8.34.1509.30 J
4744139345016,volvía,2016-10-04 21:58:25,M0047MCX0037
4749551130200_0,vera,2016-07-27 13:22:14,8.32.1556.30 J
4749551130200_1,tratada,2016-07-27 13:22:14,8.32.1556.30 J
4751542837283,tribunal,2016-04-11 13:30:07,8.29.1507.30 K
4751545361451_1,revelan,2016-07-25 18:56:04,8.33.1502.30 O
4751951895602,vivieron,2016-09-20 14:02:12,8.47.1503.30 D
4753011077229,volvía,2016-04-29 11:09:00,8.27.1552.30 C
4754737114386_1,variarán,2016-09-29 21:49:30,8.25.1609.30 C
4754737114386_2,seguirá,2016-09-29 21:49:30,8.25.1609.30 C
4758114885528_0,últimas,2016-04-07 18:40:14,8.24.1425.30 B
4758114885528_1,xunta,2016-04-07 18:40:14,8.24.1425.30 B
4761235951043_0,volar,2016-05-05 10:19:52,8.33.1504.30 E
4761235951043_1,tratada,2016-05-05 10:19:52,8.33.1504.30 E
4762847090246,situará,2016-07-29 11:11:19,8.29.1501.10 O
47647859779,vida,2016-09-19 18:31:48,8.43.1550.30 J
476532034110,últimas,2016-05-24 13:12:38,8.31.1502.30 I
4766291121694,técnicas,2016-08-01 09:55:17,8.27.1535.10 C
4772348606324,variarán,2016-09-01 13:52:40,M0053MCX0016
4775529718478_1,órganos,2016-09-21 14:22:31,8.27.1600.50 L
4775529718478_2,órganos,2016-09-21 14:22:31,8.27.1600.50 L
4776605874557,vuelve,2016-06-27 16:46:12,8.21.1452.20 D
4778319071071,zidane,2016-04-25 11:18:55,8.28.1505.20 J
4778485703171_1,últimas,2016-04-20 15:53:36,8.26.1503.10 G
4780222728786_0,tribunal,2016-10-03 11:13:08,8.36.1500.10 P
4780222728786_1,zidane,2016-10-03 11:13:08,8.36.1500.10 P
4780572636402,viernes,2016-10-03 19:18:14,8.36.1500.10 P
4787587581638_1,órganos,2016-09-26 09:48:49,8.28.1509.10 K
47887143542_1,últimas,2016-05-11 19:29:22,8.38.1502.30 H
4794699911488,órganos,2016-08-29 14:13:08,8.38.1602.30 G
4805341063947,tienen,2016-06-21 08:37:30,8.23.1502.30 H
4806129637666,volara,2016-05-13 22:04:57,8.24.1500.30 F
4817358261666,órganos,2016-07-26 21:47:48,M0052MCX0016
482552361081,tratada,2016-09-16 13:26:38,M0054MCX0017
4826967171196,volvía,2016-08-22 13:44:08,8.21.1513.20 K
4827489144275,últimas,2016-09-06 20:50:19,8.31.1505.30 I
4830747297134_1,viajarán,2016-05-19 14:08:43,8.26.1504.10 M
4830747297134_2,vez,2016-05-19 14:08:43,8.26.1504.10 M
4832397558619_1,últimas,2016-10-05 13:43:27,8.34.1660.50 K
4834316818922_1,últimas,2016-07-28 14:01:06,8.29.1501.10 O
4836263528815,volvía,2016-06-28 22:00:27,8.27.1531.10 E
4837333840417,victoria,2016-05-12 09:56:51,8.21.1520.10 C
483742892887,órganos,2016-07-05 10:06:01,M0050MCX0030
4842353943650,ver,2016-04-30 10:13:56,8.31.1406.30 H
4845820531767,zarzalejos,2016-07-13 11:21:38,8.24.1408.30 N
4846173445504,une,2016-09-06 21:57:46,8.25.1615.30 G
4864982855754,volvía,2016-10-10 20:31:08,8.36.1500.10 Q
486615172850,volvía,2016-06-14 16:02:49,8.27.1536.10 F
4867478512427_0,restaurar,2016-07-18 14:09:49,8.35.1504.30 L
4867478512427_1,tratada,2016-07-18 14:09:49,8.35.1504.30 L
4869159472888_1,tratada,2016-04-21 13:55:38,8.33.1500.30 J
4871135011481_1,órganos,2016-06-29 22:13:44,8.36.1500.10 P
4871135011481_2,tocado,2016-06-29 22:13:44,8.36.1500.10 P
4872475572013,últimas,2016-03-29 13:55:09,8.99.1400.10 J
4876277641473,vivido,2016-07-09 10:30:13,8.43.1570.30 J
4886044096203_1,viven,2016-08-16 13:43:03,8.47.1503.30 D
4886627108300,volara,2016-06-07 20:42:54,M0048MCX0024
4887291240464,órganos,2016-03-28 14:08:53,8.31.1400.30 I
4890600856688,últimas,2016-06-02 21:26:59,8.25.1500.30 N
4890808524622,viernes,2016-06-26 13:30:10,8.28.1318.30 M
4890982519855_1,originó,2016-06-21 19:26:44,8.35.1506.30 H
489570103006,órganos,2016-09-02 13:06:22,8.25.1500.30 N
4895760939085,tuvo,2016-04-22 10:53:19,8.00.1310.30 I
4900841321306_0,tribunal,2016-09-14 10:40:41,8.36.1500.10 P
4900841321306_1,zidane,2016-09-14 10:40:41,8.36.1500.10 P
4908494320289_1,tratar,2016-09-09 21:09:44,8.32.1556.30 J
4908494320289_2,últimas,2016-09-09 21:09:44,8.32.1556.30 J
4914460109512_1,órganos,2016-09-23 14:15:12,8.42.1401.10 K
4917299775121_1,últimas,2016-06-13 16:34:08,8.28.1501.10 M
4917993667088_1,tuvo,2016-04-27 16:56:32,8.25.1500.30 N
4923387832963_1,volar,2016-06-15 16:07:08,8.26.1503.10 H
4923387832963_2,tratada,2016-06-15 16:07:08,8.26.1503.10 H
4925493641620_0,tribunal,2016-06-07 10:37:36,8.36.1500.10 P
4925493641620_1,zidane,2016-06-07 10:37:36,8.36.1500.10 P
4926702925815,órganos,2016-06-15 20:27:31,8.29.1509.30 H
4929440872766,xvi,2016-08-22 10:48:59,8.28.1523.30 A
4934083363614,órganos,2016-02-27 12:11:29,8.28.1300.10 L
4939064392381_0,viernes,2016-06-28 13:08:45,8.28.1321.10 G
4939064392381_1,vez,2016-06-28 13:08:45,8.28.1321.10 G
494521234912,zona,2016-10-07 11:18:08,8.42.1401.10 K
4946085557742,órganos,2016-07-04 22:26:05,8.25.1501.30 J
4959524323128,permitiera,2016-09-23 08:00:15,8.35.1621.50 J
4963103712611_1,volar,2016-08-25 12:30:43,8.21.1515.30 M
496395176140,volvía,2016-06-13 13:10:50,8.36.1500.10 P
4966726332749_1,sumergirse,2016-06-28 18:48:00,8.28.1462.20 E
4970953051228,volvía,2016-05-13 18:34:00,8.43.1541.30 K
4975496373251,vivir,2016-09-28 21:55:05,8.28.1300.10 L
4977502664203,vida,2016-08-25 21:00:06,8.49.1500.10 F
4978805556031,últimas,2016-10-06 20:54:50,8.33.1502.30 O
4981437935437_1,últimas,2016-09-21 10:24:39,8.33.1507.30 J
4983082220355_0,últimas,2016-08-22 18:39:54,8.32.1576.30 M
4983082220355_1,volar,2016-08-22 18:39:54,8.32.1576.30 M
4983082220355_2,vacía,2016-08-22 18:39:54,8.32.1576.30 M
4983082220355_3,últimas,2016-08-22 18:39:54,8.32.1576.30 M
4988777313319_0,traumatizó,2016-10-06 22:08:39,8.43.1510.30 L
4988777313319_1,vivido,2016-10-06 22:08:39,8.43.1510.30 L
4988823335495_1,tren,2016-10-07 21:23:32,M0053MCX0035
4989241952964_0,zabala,2016-03-02 12:28:15,8.28.1302.20 M
4989241952964_1,zidane,2016-03-02 12:28:15,8.28.1302.20 M
4992573602531,volvía,2016-09-08 22:02:11,8.30.1501.10 G
4995062473708,órganos,2016-09-30 10:01:52,8.23.1503.30 J
5000237263828,viajarán,2016-06-03 08:06:07,M0050MCX0010
5004689161763,toro,2016-04-06 16:45:36,8.24.1426.30 I
5009264693656,órganos,2016-09-13 21:29:47,8.28.1505.20 K
5009804573308_1,volara,2016-07-04 11:26:25,8.29.1508.10 P
5012452934290,unión,2016-09-14 16:08:59,8.36.1505.20 K
5018232225904,órganos,2016-08-25 11:12:21,8.34.1509.30 J
5026396929793,volara,2016-05-07 10:06:21,8.27.1594.30 G
5038474565945_0,tiene,2016-08-26 09:47:50,8.73.1501.30 D
5038474565945_1,órganos,2016-08-26 09:47:50,8.73.1501.30 D
5038798243254_1,viven,2016-07-26 19:26:06,8.47.1503.30 D
503901086221_1,viven,2016-07-29 11:40:36,8.47.1503.30 D
5039070370916,volvía,2016-06-02 21:25:17,8.29.1510.30 B
5042865213057,viernes,2016-04-25 10:46:36,8.28.1313.30 N
5044951581093,término,2016-05-16 21:33:26,8.26.1502.10 E
5052886534966_1,tratar,2016-09-12 16:35:32,M0054MCX0017
5062151485198_1,tratada,2016-08-20 11:46:27,M0051MCX0033
5062950636374,unión,2016-05-17 14:10:45,8.35.1506.30 H
5065645439129,revelan,2016-04-29 21:21:03,8.26.1505.10 K
5066573845181,ángel,2016-07-13 18:02:54,8.28.1516.10 M
5069211902431_1,ver,2016-07-26 18:52:52,8.42.1601.50 K
5069211902431_2,órganos,2016-07-26 18:52:52,8.42.1601.50 K
5069211902431_3,órganos,2016-07-26 18:52:52,8.42.1601.50 K
5072981321344_1,viven,2016-07-27 21:49:26,8.47.1503.30 D
5077014273905,tribunal,2016-03-17 21:35:48,8.24.1405.30 L
5077816689806,últimas,2016-09-27 09:54:33,M0046MCX0099
5080693048543_0,últimas,2016-05-23 18:36:32,8.34.1509.30 J
5080693048543_1,tiene,2016-05-23 18:36:32,8.34.1509.30 J
5088358057448_1,áfrica,2016-06-30 14:05:38,8.43.1511.30 J
5088358057448_2,ángel,2016-06-30 14:05:38,8.43.1511.30 J
5090071883779,últimas,2016-05-18 10:41:55,8.00.1321.30 I
5092284130644_1,órganos,2016-08-10 12:50:16,8.89.1607.30 G
509286503308,término,2016-06-15 18:44:17,8.49.1502.10 F
5098217411137,órganos,2016-06-14 09:57:42,8.27.1536.10 F
5099418221525_1,sufrir,2016-06-14 16:00:44,8.27.1536.10 F
5101546617472,visto,2016-07-29 18:24:53,8.34.1507.30 I
5111885948478_1,últimas,2016-06-01 14:19:49,8.24.1413.30 L
5116402409772,volara,2016-05-23 21:39:36,8.52.1507.30 K
5126005526481,últimas,2016-07-11 09:44:08,8.73.1503.30 E
5128999783673,volara,2016-08-02 10:01:34,8.22.1500.30 G
5130364800652_0,tribunal,2016-07-12 12:31:44,8.36.1500.10 P
5130364800652_1,zidane,2016-07-12 12:31:44,8.36.1500.10 P
5131403590877_0,recordaba,2016-05-25 19:17:23,8.32.1556.30 J
5131403590877_1,zarzalejos,2016-05-25 19:17:23,8.32.1556.30 J
5132170941149,últimas,2016-06-02 07:54:12,8.27.1510.30 F
5146400019965,vez,2016-09-26 11:24:22,8.36.1508.10 C
5146525050874,variarán,2016-09-01 13:52:40,8.32.1556.30 J
5149775812543,viernes,2016-09-02 08:59:27,M0055MCX0002
5150287303491,viernes,2016-06-10 09:03:15,8.28.1304.20 N
515200865019_1,trasladado,2016-09-28 18:10:22,M0056MCX0008
5153565447917_1,últimas,2016-05-17 20:34:00,8.26.1502.10 E
5155233916477_0,tribunal,2016-08-12 11:34:26,8.36.1500.10 P
5155233916477_1,zidane,2016-08-12 11:34:26,8.36.1500.10 P
5158773986929,sumergirse,2016-06-14 09:53:10,8.36.1500.10 P
5159170667093,tratada,2016-10-03 18:53:33,M0055MCX0011
5161826705081_1,xunta,2016-07-12 08:39:28,8.36.1500.10 P
5164164441410,vivieron,2016-06-03 22:00:37,8.24.1450.30 P
5166705820233,volvía,2016-08-05 11:05:01,8.21.1522.10 C
5171233113391,zona,2016-08-16 18:07:26,M0048MCX0060
5173355754198_1,variarán,2016-09-14 10:19:55,8.36.1500.10 P
5173560663891_0,órganos,2016-07-16 10:11:57,8.28.1461.30 E
5173560663891_1,vivido,2016-07-16 10:11:57,8.28.1461.30 E
5173712716428_1,viven,2016-09-19 13:25:46,8.47.1503.30 D
5186474324027_1,últimas,2016-09-30 18:17:35,8.43.1653.50 H
518732413820_0,vivió,2016-07-25 19:17:48,8.52.1503.30 K
518732413820_1,tratada,2016-07-25 19:17:48,8.52.1503.30 K
5193863346991,últimas,2016-08-26 13:19:25,8.30.1603.30 K
5203250910189,últimas,2016-06-29 19:00:26,8.36.1500.10 P
